segment	Chromosome	sample	arm	arm_start	arm_end	seg_start	seg_end	n_bins	global_start_mb	seg_length	logR	BAF	germline_copies	na	nb	segTCN	segBAF	sample_chr
53	22	Per11	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0399400511742967	0.5	2	0.95761931937578	0.957619319375781	1.91523863875156	0.5	Per11_22
8	3	Per11	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	-0.00918307275300697	0.5	2	1.02853273009768	1.02853273009768	2.05706546019537	0.5	Per11_3
9	3	Per11	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00918307275300697	0.5	2	1.02853273009768	1.02853273009768	2.05706546019537	0.5	Per11_3
10	4	Per11	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.0126611194822959	0.5	2	1.02043771081	1.02043771081	2.04087542162	0.5	Per11_4
11	4	Per11	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.0126611194822959	0.5	2	1.02043771081	1.02043771081	2.04087542162	0.5	Per11_4
12	5	Per11	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.00626872689854075	0.5	2	1.03533080091438	1.03533080091438	2.07066160182876	0.5	Per11_5
13	5	Per11	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.0126637877336875	0.5	2	1.07982918277631	1.07982918277631	2.15965836555263	0.5	Per11_5
14	6	Per11	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.016295766582698	0.425898529347956	2	1.50778713463568	0.516210940605393	2.02399807524107	0.255045173668907	Per11_6
15	6	Per11	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0624291328142985	0.5	2	1.19961941606727	1.19961941606727	2.39923883213454	0.5	Per11_6
16	6	Per11	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.229351244589418	0.402854979607499	2	1.11344214136819	-0.00801767942429921	1.1054244619439	-0.0072530323873963	Per11_6
17	6	Per11	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.195906376801837	0.5	2	1.54208405279352	1.54208405279351	3.08416810558703	0.5	Per11_6
18	6	Per11	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0300862123803056	0.5	2	0.980173992784849	0.980173992784847	1.9603479855697	0.5	Per11_6
19	7	Per11	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.167460343471629	0.411587500900406	2	2.13831106066125	0.794528402873643	2.9328394635349	0.270907566797404	Per11_7
20	7	Per11	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0384010861079608	0.5	2	0.961131748056733	0.961131748056733	1.92226349611347	0.5	Per11_7
21	7	Per11	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.0137125122005928	0.5	2	1.017994473814	1.017994473814	2.035988947628	0.499999999999999	Per11_7
22	8	Per11	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.0315171333024439	0.5	2	0.976889156928612	0.976889156928611	1.95377831385722	0.5	Per11_8
23	8	Per11	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.00788621716496626	0.5	2	1.03155610982571	1.03155610982571	2.06311221965141	0.5	Per11_8
24	9	Per11	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0136243956545881	0.417837340580045	2	1.56894081905022	0.467457524106371	2.03639834315659	0.229551121801529	Per11_9
25	9	Per11	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0148679149517683	0.421123761094356	2	1.5435686239001	0.487054555986017	2.03062317988612	0.239854720861274	Per11_9
58	MT	Per11		0	16569	0	16569	1	3095.677412	16569	8.00393421226187	NA	NA	NA	NA	NA	NA	Per11_MT
54	X	Per11	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0379595077613127	NA	2	1.92428053652946	NA	1.92428053652946	NA	Per11_X
55	X	Per11	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0185934315045068	NA	2	2.01335086973774	NA	2.01335086973774	NA	Per11_X
56	X	Per11	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.302940898788995	NA	2	0.818382006235611	NA	0.818382006235611	NA	Per11_X
57	X	Per11	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.0676908079726085	NA	2	1.78984320777656	NA	1.78984320777656	NA	Per11_X
1	1	Per12	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.00749640015088532	0.5	2	0.97408683895877	0.974086838958771	1.94817367791754	0.5	Per12_1
2	1	Per12	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.00749640015088532	0.5	2	0.97408683895877	0.974086838958771	1.94817367791754	0.5	Per12_1
3	1	Per12	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.120626968572401	0.5	2	1.43603620013326	1.43603620013326	2.87207240026652	0.5	Per12_1
4	1	Per12	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	-0.00166000695200197	0.387176656471402	2	2.12118616650179	-0.132685840687846	1.98850032581395	-0.0667265873509647	Per12_1
5	1	Per12	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.139077823354191	0.417037510328767	2	2.4195887578614	0.592421228375943	3.01200998623735	0.196686342702338	Per12_1
26	10	Per12	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.010709092609814	0.5	2	0.963022524527097	0.963022524527098	1.9260450490542	0.5	Per12_10
27	10	Per12	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0153472075860228	0.5	2	0.947092542024006	0.947092542024008	1.89418508404801	0.500000000000001	Per12_10
28	11	Per12	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.000482021809233461	0.5	2	0.998329718755898	0.998329718755897	1.9966594375118	0.5	Per12_11
29	11	Per12	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.0689088127422572	0.5	2	0.766794007809914	0.766794007809914	1.53358801561983	0.5	Per12_11
30	12	Per12	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0198610511118046	0.5	2	1.06930913998347	1.06930913998347	2.13861827996694	0.5	Per12_12
31	12	Per12	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0174171280194202	0.5	2	1.0607290078231	1.0607290078231	2.1214580156462	0.5	Per12_12
32	12	Per12	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.140330629098427	0.5	2	0.536555993914932	0.536555993914932	1.07311198782986	0.5	Per12_12
33	12	Per12	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0684508298348296	0.5	2	0.768307464685604	0.768307464685606	1.53661492937121	0.500000000000001	Per12_12
34	13	Per12	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.128322919496196	0.412165884850238	2	1.37806118757019	-0.229117550299281	1.14894363727091	-0.199415831087681	Per12_13
35	13	Per12	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	0.141829603045726	0.5	2	1.51651710496612	1.51651710496612	3.03303420993224	0.5	Per12_13
36	13	Per12	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.144778966113451	0.5	2	1.52780629196233	1.52780629196233	3.05561258392467	0.5	Per12_13
37	14	Per12	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	-0.00334881731851393	0.5	2	0.98840734336473	0.98840734336473	1.97681468672946	0.5	Per12_14
38	14	Per12	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.0142882009517786	0.5	2	0.950725275888745	0.950725275888746	1.90145055177749	0.5	Per12_14
39	15	Per12	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0250462414737909	0.399502015810818	2	2.11014088060718	0.0649821697346997	2.17512305034188	0.0298751694643142	Per12_15
40	15	Per12	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.136819443689171	0.5	2	1.49739269329009	1.49739269329009	2.99478538658019	0.5	Per12_15
41	16	Per12	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.0661705076585035	0.5	2	0.775850205612164	0.775850205612165	1.55170041122433	0.5	Per12_16
42	16	Per12	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.019528265667835	0.5	2	0.932776184476725	0.932776184476726	1.86555236895345	0.5	Per12_16
43	17	Per12	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0382258550921633	0.5	2	0.869258996554406	0.869258996554406	1.73851799310881	0.5	Per12_17
44	17	Per12	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	-0.00390251696774757	0.5	2	0.986493183165122	0.986493183165121	1.97298636633024	0.5	Per12_17
45	18	Per12	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.126751325951231	0.353456193915239	2	3.0591743210662	-0.140850992266492	2.91832332879971	-0.0482643546986357	Per12_18
46	18	Per12	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	-0.00701726945915993	0.5	2	0.975739047769615	0.975739047769616	1.95147809553923	0.5	Per12_18
47	19	Per12	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.0321400275336189	0.405304761158479	2	1.81593238944818	-0.0362469142832211	1.77968547516495	-0.0203670338321222	Per12_19
48	19	Per12	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.0575744509974795	0.5	2	0.804391252899743	0.804391252899743	1.60878250579949	0.5	Per12_19
6	2	Per12	p	0	93300000	750000	89250000	152	249.250621	88500000	-0.00018746316283399	0.5	2	0.999350344395009	0.99935034439501	1.99870068879002	0.5	Per12_2
7	2	Per12	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	0.000366112664843825	0.5	2	1.00126901081862	1.00126901081862	2.00253802163724	0.5	Per12_2
49	20	Per12	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.00497874274609001	0.5	2	0.982774731822437	0.982774731822438	1.96554946364487	0.5	Per12_20
50	20	Per12	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	-0.0113870236925615	0.405975225381927	2	1.89354660930667	0.0278352271595173	1.92138183646619	0.0144870876945063	Per12_20
51	21	Per12	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	0.00529765405901217	0.434233433719679	2	1.67847910714536	0.358308935101447	2.03678804224681	0.175918616797353	Per12_21
52	21	Per12	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.177170122344302	0.43138051490375	2	1.02907620610649	-0.184714839813843	0.844361366292647	-0.218762779998893	Per12_21
53	22	Per12	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0486971741466652	0.428329967167483	2	1.52695739501468	0.141132722687751	1.66809011770243	0.0846073729410628	Per12_22
8	3	Per12	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	-0.00248545005538537	0.5	2	0.991393502199845	0.991393502199847	1.98278700439969	0.5	Per12_3
9	3	Per12	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00248545005538537	0.5	2	0.991393502199845	0.991393502199847	1.98278700439969	0.5	Per12_3
10	4	Per12	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.00643299365805935	0.5	2	0.977754576074804	0.977754576074805	1.95550915214961	0.5	Per12_4
11	4	Per12	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.00643299365805935	0.5	2	0.977754576074804	0.977754576074805	1.95550915214961	0.5	Per12_4
12	5	Per12	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0259714682800033	0.5	2	0.910795094585993	0.910795094585994	1.82159018917199	0.5	Per12_5
13	5	Per12	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.00314873481413288	0.5	2	1.01092460062783	1.01092460062783	2.02184920125566	0.5	Per12_5
14	6	Per12	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.00275038609793672	0.5	2	0.990476968498203	0.990476968498204	1.98095393699641	0.5	Per12_6
15	6	Per12	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0675953399180621	0.5	2	1.23984245330243	1.23984245330243	2.47968490660486	0.5	Per12_6
16	6	Per12	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.159184227400953	0.426841340101412	2	1.13281523469625	-0.177502170763085	0.955313063933166	-0.185805237533634	Per12_6
17	6	Per12	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.165940739674926	0.415348301498107	2	2.55919218340642	0.659781780431611	3.21897396383803	0.204966485545892	Per12_6
18	6	Per12	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0183308403292582	0.430343671354707	2	1.62464081258412	0.249103284949475	1.87374409753359	0.132944133234292	Per12_6
19	7	Per12	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.14353553906324	0.41908882272835	2	2.41679604255127	0.629292057679245	3.04608810023052	0.206590235401143	Per12_7
20	7	Per12	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0225346980592517	0.5	2	0.92250747471568	0.922507474715683	1.84501494943136	0.500000000000001	Per12_7
21	7	Per12	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.00814639656453661	0.437899286839062	2	1.58935670507928	0.354335900553412	1.94369260563269	0.182300379970871	Per12_7
22	8	Per12	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.0258060637907865	0.433415313031624	2	1.56540063755275	0.257315658102067	1.82271629565482	0.141171535425169	Per12_8
23	8	Per12	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.00586732554121208	0.5	2	0.979706692819077	0.979706692819077	1.95941338563815	0.5	Per12_8
24	9	Per12	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.00982977478215594	0.5	2	0.966048392278598	0.966048392278598	1.9320967845572	0.5	Per12_9
25	9	Per12	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0129732014969725	0.5	2	0.955239860566277	0.955239860566278	1.91047972113256	0.5	Per12_9
58	MT	Per12		0	16569	0	16569	1	3095.677412	16569	8.25360279605918	NA	NA	NA	NA	NA	NA	Per12_MT
54	X	Per12	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0635380462926728	NA	2	1.56914514896409	NA	1.56914514896409	NA	Per12_X
55	X	Per12	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0581854940714067	NA	2	1.60471363703798	NA	1.60471363703798	NA	Per12_X
56	X	Per12	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.268878028160094	NA	2	0.299647515264675	NA	0.299647515264675	NA	Per12_X
57	X	Per12	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.108482085717202	NA	2	1.2756347344949	NA	1.2756347344949	NA	Per12_X
1	1	Per14	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.0177856452712131	0.5	2	0.988125427806318	0.988125427806317	1.97625085561263	0.5	Per14_1
2	1	Per14	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.0177856452712131	0.5	2	0.988125427806318	0.988125427806317	1.97625085561263	0.5	Per14_1
3	1	Per14	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.117832605783956	0.5	2	1.47977247953206	1.47977247953206	2.95954495906412	0.500000000000001	Per14_1
4	1	Per14	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	-0.00643903087183103	0.391602147340428	2	2.11745389457706	-0.0624317280210718	2.05502216655599	-0.0303800752308678	Per14_1
5	1	Per14	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.109353462772208	0.428638259511092	2	2.22516980152854	0.670151604139489	2.89532140566803	0.231460176693187	Per14_1
26	10	Per14	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.000561998195316743	0.433753843280935	2	1.7168587612118	0.379207575620111	2.09606633683191	0.180913919066733	Per14_10
27	10	Per14	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0228242052370602	0.5	2	0.970734966598897	0.970734966598897	1.94146993319779	0.5	Per14_10
28	11	Per14	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.00863499349130424	0.5	2	1.01986440255009	1.01986440255009	2.03972880510018	0.5	Per14_11
29	11	Per14	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.0161380717816878	0.5	2	0.993825175477938	0.993825175477938	1.98765035095588	0.5	Per14_11
30	12	Per14	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0355017776603408	0.5	2	1.17581182051429	1.1758118205143	2.35162364102859	0.500000000000001	Per14_12
31	12	Per14	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0318922372121096	0.5	2	1.16287842153318	1.16287842153318	2.32575684306636	0.500000000000001	Per14_12
32	12	Per14	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.119798158647445	0.5	2	0.647597815897836	0.647597815897838	1.29519563179567	0.500000000000001	Per14_12
33	12	Per14	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0349042226557484	0.5	2	0.929287625599606	0.929287625599605	1.85857525119921	0.5	Per14_12
34	13	Per14	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.145104652183077	0.409820701836593	2	1.39044342832757	-0.256874282303271	1.1335691460243	-0.226606628456845	Per14_13
35	13	Per14	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	-0.00527878189675248	0.5	2	1.03155595113194	1.03155595113194	2.06311190226388	0.5	Per14_13
36	13	Per14	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.0153418269918204	0.426630645099506	2	1.85294174046794	0.355036224248533	2.20797796471648	0.160796996130404	Per14_13
37	14	Per14	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	-0.0156133427753629	0.5	2	0.995641832113698	0.995641832113701	1.9912836642274	0.500000000000001	Per14_14
38	14	Per14	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.0289328429460279	0.5	2	0.949732450786404	0.949732450786405	1.89946490157281	0.5	Per14_14
39	15	Per14	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0143621845464413	0.403510956223034	2	2.08481380187535	0.116234927111079	2.20104872898643	0.052808884047108	Per14_15
40	15	Per14	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.104583667098842	0.5	2	1.42967954890326	1.42967954890326	2.85935909780651	0.5	Per14_15
41	16	Per14	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.0530022122467158	0.5	2	0.867838064680427	0.86783806468043	1.73567612936086	0.500000000000001	Per14_16
42	16	Per14	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.0146689414738089	0.5	2	0.998913095297299	0.998913095297299	1.9978261905946	0.5	Per14_16
43	17	Per14	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0595265235432694	0.5	2	0.845873903537219	0.845873903537221	1.69174780707444	0.500000000000001	Per14_17
44	17	Per14	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	-0.0104188591232149	0.5	2	1.01366126923878	1.01366126923878	2.02732253847756	0.500000000000001	Per14_17
45	18	Per14	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.106335467075999	0.375292353146993	2	2.79216708741712	0.080386052652428	2.87255314006954	0.0279841829664052	Per14_18
46	18	Per14	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	-0.00151702096762833	0.5	2	1.04469262092035	1.04469262092035	2.0893852418407	0.5	Per14_18
47	19	Per14	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.0363890654065894	0.403510358826666	2	1.87448879219387	-0.0260549105285202	1.84843388166535	-0.0140956681150239	Per14_19
48	19	Per14	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.06736065032918	0.5	2	0.819631141290198	0.819631141290198	1.6392622825804	0.5	Per14_19
6	2	Per14	p	0	93300000	750000	89250000	152	249.250621	88500000	-0.00962389950070372	0.5	2	1.01642467831377	1.01642467831377	2.03284935662754	0.500000000000001	Per14_2
7	2	Per14	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	-0.00802422136313738	0.5	2	1.02199003705405	1.02199003705405	2.0439800741081	0.5	Per14_2
49	20	Per14	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.0126913619441159	0.5	2	1.00577007233495	1.00577007233495	2.0115401446699	0.500000000000001	Per14_20
50	20	Per14	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	-0.0295754255533821	0.5	2	0.947528309460763	0.947528309460763	1.89505661892153	0.5	Per14_20
51	21	Per14	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	0.00919371396660301	0.5	2	1.08228437281156	1.08228437281155	2.16456874562311	0.5	Per14_21
52	21	Per14	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.161175599698431	0.403826842814589	2	1.3848684934978	-0.352478442727541	1.03239005077026	-0.341419836877117	Per14_21
53	22	Per14	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0435253200190404	0.5	2	0.899919568711078	0.899919568711078	1.79983913742216	0.5	Per14_22
8	3	Per14	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	-0.00585519543478543	0.5	2	1.0295460477365	1.0295460477365	2.059092095473	0.5	Per14_3
9	3	Per14	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00585519543478543	0.5	2	1.0295460477365	1.0295460477365	2.059092095473	0.5	Per14_3
10	4	Per14	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.00752622745300877	0.5	2	1.02372384223925	1.02372384223925	2.0474476844785	0.5	Per14_4
11	4	Per14	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.00752622745300877	0.5	2	1.02372384223925	1.02372384223925	2.0474476844785	0.5	Per14_4
12	5	Per14	p	0	48400000	250000	45750000	75	881.6267	45500000	0.0681065323609972	0.5	2	1.29411641827816	1.29411641827816	2.58823283655632	0.5	Per14_5
13	5	Per14	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.101537049528182	0.5	2	1.41822549766546	1.41822549766546	2.83645099533091	0.5	Per14_5
14	6	Per14	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	0.00614965358780382	0.436858336782408	2	1.71202715158749	0.431117148819955	2.14314430040744	0.201161045823183	Per14_6
15	6	Per14	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0474666288715169	0.421119040219505	2	2.04226151595497	0.395569291688328	2.4378308076433	0.162262815962496	Per14_6
16	6	Per14	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.141713593189608	0.431156355976585	2	1.20779932888112	-0.0527364507121708	1.15506287816895	-0.0456567791320338	Per14_6
17	6	Per14	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.138568044183912	0.427104229950552	2	2.36957018224611	0.74863057126327	3.11820075350938	0.240084148020529	Per14_6
18	6	Per14	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.00649571836055889	0.5	2	1.02731354230731	1.02731354230731	2.05462708461462	0.500000000000001	Per14_6
19	7	Per14	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.11781800256939	0.409624640985868	2	2.47017979720239	0.48925422796923	2.95943402517162	0.165320201027579	Per14_7
20	7	Per14	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0137825360713518	0.5	2	1.00198541825597	1.00198541825597	2.00397083651194	0.5	Per14_7
21	7	Per14	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.00943744194701887	0.5	2	1.01707305561692	1.01707305561692	2.03414611123385	0.5	Per14_7
22	8	Per14	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.124968729796538	0.421195765540867	2	1.36085100895267	-0.0989094235353649	1.26194158541731	-0.0783787654502698	Per14_8
23	8	Per14	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	0.0804164606212645	0.5	2	1.33948222274125	1.33948222274125	2.6789644454825	0.5	Per14_8
24	9	Per14	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0209591305612056	0.5	2	0.977165145350087	0.977165145350087	1.95433029070017	0.5	Per14_9
25	9	Per14	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0107788398850813	0.5	2	1.01241041829537	1.01241041829538	2.02482083659075	0.500000000000001	Per14_9
58	MT	Per14		0	16569	0	16569	1	3095.677412	16569	8.07631686232942	NA	NA	NA	NA	NA	NA	Per14_MT
54	X	Per14	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0521628630039214	NA	2	1.74134192130866	NA	1.74134192130866	NA	Per14_X
55	X	Per14	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0376168605617888	NA	2	1.84005600887981	NA	1.84005600887981	NA	Per14_X
56	X	Per14	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.250990449414392	NA	2	0.487225082473352	NA	0.487225082473352	NA	Per14_X
57	X	Per14	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.108366189203885	NA	2	1.3691437062294	NA	1.3691437062294	NA	Per14_X
1	1	Per15	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.0125375432550979	0.5	2	0.960669496795787	0.960669496795788	1.92133899359158	0.5	Per15_1
2	1	Per15	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.0125375432550979	0.5	2	0.960669496795787	0.960669496795788	1.92133899359158	0.5	Per15_1
3	1	Per15	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.13964152097473	0.5	2	1.4619606814161	1.4619606814161	2.9239213628322	0.5	Per15_1
4	1	Per15	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	-0.00734015137316458	0.372350418852318	2	2.13149392873537	-0.177629240285934	1.95386468844944	-0.0909117408876959	Per15_1
5	1	Per15	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.134028939389512	0.422456844841512	2	2.21608420271111	0.66895170149378	2.88503590420489	0.231869454559922	Per15_1
26	10	Per15	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.00354687150960491	0.5	2	0.988838707541476	0.988838707541476	1.97767741508295	0.5	Per15_10
27	10	Per15	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0154736409814229	0.5	2	0.951508193555865	0.951508193555865	1.90301638711173	0.5	Per15_10
28	11	Per15	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	0.00517846232119369	0.5	2	1.01634493772565	1.01634493772565	2.0326898754513	0.5	Per15_11
29	11	Per15	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.0710332317415818	0.5	2	0.781618092847229	0.781618092847229	1.56323618569446	0.5	Per15_11
30	12	Per15	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0201755882094975	0.5	2	1.06401315799779	1.06401315799779	2.12802631599557	0.500000000000001	Per15_12
31	12	Per15	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0238239696922601	0.5	2	1.07568463267525	1.07568463267525	2.1513692653505	0.500000000000001	Per15_12
32	12	Per15	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.141765215581145	0.424035658561634	2	1.20054103254255	-0.0513643463619747	1.14917668618058	-0.0446966484611606	Per15_12
33	12	Per15	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0492921710933313	0.5	2	0.847319828036352	0.847319828036353	1.6946396560727	0.5	Per15_12
34	13	Per15	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.140611392852665	0.420924885030402	2	1.22999180023022	-0.0742223131184277	1.15576948711179	-0.064218958837463	Per15_13
